HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_WIN_PCT,AWAY_WIN_PCT,HOME_WIN_STREAK,AWAY_WIN_STREAK
1610612765,1610612763,2022,112,122,0.007692307692307693,0.0,0,5
1610612752,1610612739,2022,92,81,0.0,0.007633587786259542,5,5
1610612764,1610612747,2022,119,130,0.007575757575757576,0.0,0,1
1610612758,1610612741,2022,110,101,0.0,0.007518796992481203,1,0
1610612757,1610612754,2022,116,100,0.007462686567164179,0.0,1,0
1610612752,1610612742,2022,100,121,0.007407407407407408,0.0,5,3
1610612746,1610612758,2022,96,123,0.007352941176470588,0.0,0,2
1610612766,1610612749,2022,96,105,0.0072992700729927005,0.0,0,4
1610612761,1610612753,2022,121,108,0.0,0.007246376811594203,1,5
1610612750,1610612760,2022,128,135,0.0,0.007194244604316547,0,2
1610612744,1610612745,2022,120,101,0.007142857142857143,0.0,1,0
1610612762,1610612757,2022,111,116,0.0070921985815602835,0.0,0,2
1610612766,1610612764,2022,117,116,0.007042253521126761,0.0,1,0
1610612737,1610612743,2022,117,109,0.0,0.006993006993006993,1,0
1610612738,1610612748,2022,116,120,0.006944444444444444,0.0,0,1
1610612751,1610612761,2022,114,105,0.0,0.006896551724137931,5,0
1610612739,1610612753,2022,107,96,0.00684931506849315,0.0,5,5
1610612749,1610612747,2022,129,133,0.006802721088435374,0.0,0,2
1610612763,1610612755,2022,117,109,0.006756756756756757,0.0,5,5
1610612759,1610612740,2022,99,117,0.006711409395973154,0.0,0,5
1610612756,1610612745,2022,121,122,0.0,0.006666666666666667,0,1
1610612762,1610612754,2022,139,119,0.0,0.006622516556291391,1,0
1610612744,1610612741,2022,119,111,0.006578947368421052,0.0,2,0
1610612765,1610612742,2022,131,125,0.006535947712418301,0.0,1,0
1610612739,1610612755,2022,113,85,0.0,0.006493506493506494,5,5
1610612753,1610612737,2022,108,125,0.0064516129032258064,0.0,5,2
1610612738,1610612748,2022,134,121,0.00641025641025641,0.0,1,0
1610612751,1610612764,2022,113,107,0.0,0.006369426751592357,5,0
1610612752,1610612749,2022,103,109,0.006329113924050633,0.0,5,1
1610612750,1610612763,2022,109,101,0.006289308176100629,0.0,1,5
1610612740,1610612761,2022,126,108,0.00625,0.0,5,0
1610612760,1610612759,2022,119,111,0.006211180124223602,0.0,3,0
1610612743,1610612745,2022,120,100,0.006172839506172839,0.0,1,0
1610612756,1610612741,2022,132,113,0.006134969325153374,0.0,1,0
1610612762,1610612746,2022,125,112,0.006097560975609756,0.0,2,0
1610612758,1610612754,2022,137,114,0.006060606060606061,0.0,3,0
1610612747,1610612757,2022,128,109,0.006024096385542169,0.0,3,0
1610612765,1610612752,2022,110,140,0.005988023952095809,0.0,0,5
1610612742,1610612744,2022,116,113,0.0,0.005952380952380952,1,0
1610612757,1610612746,2022,112,118,0.005917159763313609,0.0,0,1
1610612755,1610612737,2022,104,101,0.0058823529411764705,0.0,5,0
1610612764,1610612750,2022,142,127,0.005847953216374269,0.0,1,0
1610612738,1610612766,2022,140,105,0.0,0.005813953488372093,2,0
1610612751,1610612753,2022,109,102,0.005780346820809248,0.0,5,5
1610612761,1610612739,2022,100,88,0.005747126436781609,0.0,1,5
1610612740,1610612760,2022,105,101,0.005714285714285714,0.0,5,0
1610612743,1610612745,2022,129,113,0.005681818181818182,0.0,2,0
1610612762,1610612741,2022,107,114,0.005649717514124294,0.0,0,1
1610612758,1610612756,2022,117,122,0.0056179775280898875,0.0,0,2
1610612747,1610612754,2022,115,116,0.00558659217877095,0.0,0,1
1610612751,1610612757,2022,111,97,0.005555555555555556,0.0,5,0
1610612750,1610612744,2022,114,137,0.0055248618784530384,0.0,0,1
1610612746,1610612754,2022,114,100,0.005494505494505495,0.0,2,0
1610612737,1610612748,2022,98,106,0.00546448087431694,0.0,0,1
1610612738,1610612764,2022,130,121,0.0,0.005434782608695652,3,0
1610612765,1610612739,2022,94,102,0.005405405405405406,0.0,0,5
1610612752,1610612763,2022,123,127,0.0,0.005376344086021506,5,5
1610612753,1610612755,2022,103,133,0.0053475935828877,0.0,5,5
1610612749,1610612742,2022,124,115,0.0,0.005319148936170213,2,0
1610612761,1610612742,2022,105,100,0.005291005291005291,0.0,2,0
1610612745,1610612760,2022,118,105,0.005263157894736842,0.0,1,0
1610612759,1610612747,2022,138,143,0.005235602094240838,0.0,0,1
1610612756,1610612762,2022,113,112,0.0,0.005208333333333333,3,0
1610612766,1610612750,2022,110,108,0.0051813471502590676,0.0,1,0
1610612753,1610612755,2022,99,107,0.0,0.005154639175257732,5,5
1610612752,1610612757,2022,129,132,0.0,0.005128205128205128,5,1
1610612738,1610612758,2022,122,104,0.00510204081632653,0.0,4,0
1610612754,1610612751,2022,128,117,0.005076142131979695,0.0,1,5
1610612748,1610612764,2022,110,107,0.005050505050505051,0.0,2,0
1610612745,1610612737,2022,128,122,0.0,0.005025125628140704,2,0
1610612763,1610612740,2022,132,111,0.005,0.0,5,5
1610612749,1610612739,2022,117,102,0.004975124378109453,0.0,3,5
1610612760,1610612741,2022,123,119,0.0049504950495049506,0.0,1,0
1610612759,1610612747,2022,94,105,0.0049261083743842365,0.0,0,2
1610612756,1610612765,2022,108,102,0.0,0.004901960784313725,4,0
1610612744,1610612762,2022,129,118,0.004878048780487805,0.0,2,0
1610612746,1610612743,2022,104,114,0.0048543689320388345,0.0,0,3
1610612766,1610612755,2022,107,101,0.004830917874396135,0.0,2,5
1610612739,1610612757,2022,114,96,0.0,0.004807692307692308,5,0
1610612754,1610612750,2022,101,115,0.004784688995215311,0.0,0,1
1610612737,1610612758,2022,115,106,0.004761904761904762,0.0,1,0
1610612738,1610612742,2022,125,112,0.004739336492890996,0.0,5,0
1610612748,1610612764,2022,113,105,0.0047169811320754715,0.0,3,0
1610612761,1610612751,2022,98,112,0.0,0.004694835680751174,0,5
1610612749,1610612741,2022,113,118,0.004672897196261682,0.0,0,1
1610612760,1610612743,2022,126,131,0.004651162790697674,0.0,0,4
1610612759,1610612740,2022,110,129,0.004629629629629629,0.0,0,5
1610612762,1610612765,2022,116,125,0.0,0.004608294930875576,0,1
1610612744,1610612746,2022,124,107,0.0045871559633027525,0.0,3,0
1610612755,1610612751,2022,115,106,0.0045662100456621,0.0,5,5
1610612763,1610612758,2022,109,113,0.004545454545454545,0.0,5,1
1610612743,1610612765,2022,108,110,0.004524886877828055,0.0,0,2
1610612756,1610612747,2022,115,105,0.0045045045045045045,0.0,5,0
1610612739,1610612737,2022,114,102,0.004484304932735426,0.0,5,0
1610612754,1610612753,2022,123,102,0.004464285714285714,0.0,1,5
1610612741,1610612738,2022,121,107,0.0044444444444444444,0.0,2,5
1610612749,1610612757,2022,119,111,0.004424778761061947,0.0,1,0
1610612750,1610612748,2022,105,101,0.004405286343612335,0.0,2,0
1610612740,1610612744,2022,128,83,0.0043859649122807015,0.0,5,0
1610612760,1610612752,2022,119,129,0.004366812227074236,0.0,0,5
1610612746,1610612762,2022,121,114,0.004347826086956522,0.0,1,0
1610612756,1610612752,2022,116,95,0.004329004329004329,0.0,5,5
1610612764,1610612766,2022,106,102,0.004310344827586207,0.0,1,0
1610612758,1610612765,2022,137,129,0.0,0.004291845493562232,2,0
1610612751,1610612763,2022,127,115,0.004273504273504274,0.0,5,5
1610612739,1610612748,2022,113,87,0.00425531914893617,0.0,5,0
1610612745,1610612744,2022,120,127,0.00423728813559322,0.0,0,1
1610612742,1610612743,2022,97,98,0.0,0.004219409282700422,0,1
1610612747,1610612759,2022,123,92,0.004201680672268907,0.0,1,0
1610612737,1610612761,2022,124,122,0.0041841004184100415,0.0,1,0
1610612755,1610612750,2022,109,112,0.004166666666666667,0.0,5,3
1610612757,1610612762,2022,113,118,0.004149377593360996,0.0,0,1
1610612746,1610612759,2022,119,97,0.004132231404958678,0.0,2,0
1610612764,1610612748,2022,107,106,0.00411522633744856,0.0,2,0
1610612739,1610612766,2022,132,122,0.0,0.004098360655737705,5,0
1610612755,1610612749,2022,110,102,0.004081632653061225,0.0,5,0
1610612741,1610612753,2022,107,108,0.0040650406504065045,0.0,0,5
1610612745,1610612754,2022,91,99,0.004048582995951417,0.0,0,2
1610612763,1610612760,2022,121,110,0.0,0.004032258064516129,5,0
1610612742,1610612743,2022,127,99,0.004016064257028112,0.0,1,0
1610612740,1610612738,2022,109,117,0.004,0.0,5,5
1610612762,1610612756,2022,134,133,0.00398406374501992,0.0,2,5
1610612744,1610612752,2022,111,101,0.003968253968253968,0.0,2,5
1610612747,1610612765,2022,128,121,0.003952569169960474,0.0,2,0
1610612757,1610612751,2022,107,109,0.003937007874015748,0.0,0,5
1610612758,1610612759,2022,130,112,0.00392156862745098,0.0,3,0
1610612746,1610612765,2022,96,91,0.00390625,0.0,3,0
1610612766,1610612754,2022,113,125,0.0038910505836575876,0.0,0,3
1610612753,1610612750,2022,108,126,0.0,0.003875968992248062,5,4
1610612764,1610612760,2022,120,121,0.0,0.003861003861003861,0,1
1610612737,1610612738,2022,101,126,0.0,0.0038461538461538464,0,5
1610612761,1610612748,2022,112,104,0.0,0.0038314176245210726,1,0
1610612749,1610612739,2022,113,98,0.003816793893129771,0.0,1,5
1610612740,1610612741,2022,124,110,0.0038022813688212928,0.0,5,0
1610612742,1610612745,2022,92,101,0.003787878787878788,0.0,0,1
1610612743,1610612752,2022,103,106,0.0037735849056603774,0.0,0,5
1610612756,1610612744,2022,130,119,0.0037593984962406013,0.0,5,0
1610612740,1610612763,2022,113,102,0.003745318352059925,0.0,5,5
1610612742,1610612746,2022,103,101,0.0037313432835820895,0.0,1,0
1610612762,1610612752,2022,111,118,0.0037174721189591076,0.0,0,5
1610612757,1610612759,2022,117,110,0.003703703703703704,0.0,1,0
1610612758,1610612751,2022,153,121,0.0036900369003690036,0.0,4,5
1610612765,1610612761,2022,111,115,0.003676470588235294,0.0,0,2
1610612753,1610612766,2022,105,112,0.0,0.003663003663003663,5,1
1610612738,1610612760,2022,126,122,0.0,0.0036496350364963502,5,0
1610612748,1610612756,2022,113,112,0.0036363636363636364,0.0,1,5
1610612745,1610612746,2022,106,122,0.0,0.0036231884057971015,0,1
1610612749,1610612737,2022,106,121,0.0,0.0036101083032490976,0,1
1610612744,1610612759,2022,132,95,0.0035971223021582736,0.0,1,0
1610612752,1610612760,2022,135,145,0.0035842293906810036,0.0,5,1
1610612739,1610612750,2022,124,129,0.0035714285714285713,0.0,5,5
1610612764,1610612763,2022,102,92,0.0035587188612099642,0.0,1,5
1610612755,1610612762,2022,105,98,0.0,0.0035460992907801418,5,0
1610612741,1610612743,2022,103,126,0.0035335689045936395,0.0,0,1
1610612758,1610612744,2022,122,115,0.0,0.0035211267605633804,5,0
1610612747,1610612751,2022,116,103,0.0035087719298245615,0.0,3,5
1610612746,1610612751,2022,95,110,0.0034965034965034965,0.0,0,5
1610612764,1610612762,2022,121,112,0.003484320557491289,0.0,2,0
1610612765,1610612738,2022,108,117,0.003472222222222222,0.0,0,5
1610612754,1610612761,2022,118,104,0.0,0.0034602076124567475,4,0
1610612755,1610612737,2022,121,109,0.0034482758620689655,0.0,5,0
1610612748,1610612766,2022,132,115,0.003436426116838488,0.0,2,0
1610612742,1610612757,2022,117,112,0.0,0.003424657534246575,2,0
1610612740,1610612745,2022,119,106,0.0034129692832764505,0.0,5,0
1610612738,1610612743,2022,131,112,0.003401360544217687,0.0,5,0
1610612753,1610612756,2022,114,97,0.003389830508474576,0.0,5,5
1610612752,1610612765,2022,121,112,0.0,0.0033783783783783786,5,0
1610612760,1610612761,2022,132,113,0.003367003367003367,0.0,2,0
1610612759,1610612749,2022,111,93,0.003355704697986577,0.0,1,0
1610612763,1610612750,2022,114,103,0.0,0.0033444816053511705,5,5
1610612744,1610612739,2022,106,101,0.0033333333333333335,0.0,1,5
1610612747,1610612758,2022,114,120,0.0033222591362126247,0.0,0,5
1610612764,1610612742,2022,113,105,0.0033112582781456954,0.0,3,0
1610612737,1610612755,2022,104,95,0.0033003300330033004,0.0,1,5
1610612748,1610612766,2022,117,112,0.0,0.003289473684210526,3,0
1610612740,1610612757,2022,95,106,0.003278688524590164,0.0,5,1
1610612753,1610612742,2022,94,87,0.0032679738562091504,0.0,5,0
1610612766,1610612757,2022,95,105,0.0,0.003257328990228013,0,2
1610612754,1610612743,2022,119,122,0.0,0.003246753246753247,0,1
1610612737,1610612762,2022,119,125,0.003236245954692557,0.0,0,1
1610612738,1610612765,2022,128,112,0.0,0.0032258064516129032,5,0
1610612751,1610612752,2022,112,85,0.003215434083601286,0.0,5,5
1610612761,1610612745,2022,116,109,0.003205128205128205,0.0,1,0
1610612741,1610612740,2022,111,115,0.003194888178913738,0.0,0,5
1610612750,1610612756,2022,117,129,0.0,0.0031847133757961785,5,5
1610612760,1610612749,2022,132,136,0.0031746031746031746,0.0,0,1
1610612759,1610612763,2022,122,124,0.0031645569620253164,0.0,0,5
1610612746,1610612747,2022,114,101,0.0,0.0031545741324921135,1,0
1610612758,1610612739,2022,127,120,0.0031446540880503146,0.0,5,5
1610612766,1610612764,2022,100,108,0.003134796238244514,0.0,0,4
1610612753,1610612745,2022,127,134,0.0,0.003125,5,1
1610612765,1610612760,2022,112,103,0.0,0.003115264797507788,1,0
1610612754,1610612740,2022,129,122,0.0,0.003105590062111801,1,5
1610612755,1610612756,2022,100,88,0.0030959752321981426,0.0,5,5
1610612737,1610612749,2022,117,98,0.0030864197530864196,0.0,1,0
1610612748,1610612757,2022,107,110,0.003076923076923077,0.0,0,3
1610612741,1610612761,2022,111,97,0.003067484662576687,0.0,1,0
1610612763,1610612738,2022,106,109,0.0030581039755351682,0.0,5,5
1610612750,1610612752,2022,107,120,0.003048780487804878,0.0,5,5
1610612759,1610612743,2022,109,115,0.0,0.00303951367781155,0,2
1610612742,1610612751,2022,96,94,0.0,0.0030303030303030303,1,5
1610612744,1610612758,2022,116,113,0.0030211480362537764,0.0,2,5
1610612762,1610612747,2022,139,116,0.0030120481927710845,0.0,2,0
1610612746,1610612739,2022,119,117,0.003003003003003003,0.0,2,5
1610612747,1610612739,2022,100,114,0.0029940119760479044,0.0,0,5
1610612761,1610612741,2022,113,104,0.0029850746268656717,0.0,1,0
1610612763,1610612764,2022,103,97,0.002976190476190476,0.0,5,0
1610612746,1610612762,2022,102,110,0.002967359050445104,0.0,0,3
1610612753,1610612758,2022,123,126,0.0029585798816568047,0.0,5,5
1610612766,1610612751,2022,94,98,0.0,0.0029498525073746312,0,5
1610612737,1610612740,2022,124,121,0.0,0.0029411764705882353,2,5
1610612752,1610612738,2022,118,133,0.002932551319648094,0.0,5,5
1610612749,1610612760,2022,108,94,0.0029239766081871343,0.0,1,0
1610612750,1610612745,2022,129,117,0.0029154518950437317,0.0,5,0
1610612743,1610612759,2022,126,101,0.0029069767441860465,0.0,3,0
1610612756,1610612757,2022,102,82,0.002898550724637681,0.0,5,0
1610612765,1610612739,2022,88,112,0.002890173410404624,0.0,0,5
1610612754,1610612748,2022,101,99,0.0,0.002881844380403458,2,0
1610612755,1610612752,2022,104,106,0.0028735632183908046,0.0,5,5
